  -2.4150454e-03  -1.8165000e-04   9.0734471e-03   4.6184324e-04  -3.8072683e-03
  -1.1254662e-02  -1.4759647e-02  -2.1304852e-02  -9.5771609e-03  -2.1635651e-03
   2.6110785e-03   6.6603768e-03  -4.5553846e-04  -2.3029476e-03  -5.4989319e-04
   1.4352915e-03  -6.1117442e-03   1.3087560e-02   7.2534134e-03   5.9796204e-03
   9.3734020e-03   3.0417868e-03  -2.2512931e-02  -6.2139980e-03   1.5929947e-02
  -2.7095483e-03   3.3374419e-03   3.7869492e-03   4.2743257e-03  -2.1613450e-03
   1.4733266e-03  -1.1275224e-02  -1.0873854e-02   6.2679724e-04   1.6415244e-03
   1.0702631e-02   6.7421754e-04   1.4302675e-02   7.3541137e-03   1.2687399e-03
   1.6400943e-02  -3.9679284e-03   6.0382854e-03  -1.1772083e-03   4.6930735e-03
  -9.6158766e-03  -4.2040768e-03  -6.6543862e-03  -5.3814177e-03  -3.9005909e-03
   4.8847268e-03   5.6121377e-03  -7.0884534e-03   7.4212120e-03  -4.9349053e-04
  -8.3985129e-03   1.8369315e-03   1.2047031e-02  -3.4659119e-03   7.4955098e-03
  -1.0926545e-02  -7.6332984e-04   1.8111433e-02   1.3740885e-02  -6.9431771e-03
  -8.5126134e-03  -1.8138790e-02   1.9475853e-03  -3.2478917e-03  -1.3304813e-03
   1.1207129e-02  -7.4258594e-03  -1.0997642e-03   3.6061918e-03  -3.1878512e-03
   1.5969138e-02  -8.5117966e-03   7.9766925e-04   8.0920622e-03  -8.9765399e-03
   8.4520727e-03  -1.6032828e-03  -1.5408330e-02   3.5446210e-03  -1.3265898e-02
  -5.7594058e-03   1.3587522e-03   1.1788003e-02  -2.5235359e-04   3.9772209e-03
  -1.3981628e-02  -5.6341057e-03   5.0256384e-03   2.1694165e-03  -1.3643384e-02
  -4.9581577e-03  -3.7035442e-03  -1.1709351e-02   2.3749061e-03  -1.5388250e-02
   7.6987687e-03  -1.0536968e-02   1.3591066e-02   2.3011558e-03   3.7683113e-03
   4.8987495e-03  -3.3957846e-03  -3.4711136e-03   1.6471017e-02   2.7821620e-03
   8.4725504e-03  -1.2330796e-03  -2.2396848e-03  -1.7354732e-03  -9.2649166e-03
   7.8943918e-03  -7.1044083e-04   1.3408757e-03   8.2444458e-03  -7.5264452e-03
   2.3732862e-03   2.7965681e-03  -1.0994646e-02  -3.9497409e-03   3.0217880e-03
  -3.8245798e-03   2.2444993e-03   4.8798134e-03   9.9782965e-03   3.8322555e-03
  -1.4725762e-03   6.6185937e-03  -8.3498924e-03  -5.2251790e-03  -1.2828545e-03
   8.7850856e-04   4.4700467e-03   9.0054595e-03  -6.3319900e-03   6.9651322e-03
  -8.5456441e-04   5.5616111e-03  -1.8182153e-02  -1.4046077e-02  -6.7506668e-03
   1.0779227e-02  -8.0443840e-03  -7.2310097e-03   3.8402827e-03   8.9646545e-03
   5.8537534e-03  -6.0836357e-03  -2.6716021e-03   7.3290525e-03   5.2749194e-03
  -5.8114881e-03   7.2757566e-03   2.3284929e-02  -1.2463545e-02  -7.4318819e-03
  -9.8532284e-04   6.8328137e-03   4.1932680e-03   2.1022685e-03  -1.1469991e-02
   6.1522580e-04  -2.2510269e-03  -1.5696729e-03   7.9080191e-03  -7.8186631e-03
  -4.0698158e-03  -1.0527404e-02  -8.6726552e-03   8.9733213e-03   7.8888475e-03
  -3.0438727e-03   8.7231266e-04  -1.8565111e-02   2.0639903e-03   1.4671129e-04
  -1.1780885e-03  -8.5073486e-03   8.3659476e-03   6.3010023e-03   8.8723054e-03
  -2.5136040e-03  -1.2746658e-02   5.6225770e-03   2.1676870e-03   3.4633766e-04
   5.5265286e-03  -4.3768572e-03   1.3548644e-02   5.1946535e-03  -8.6465573e-05
   6.8491008e-04  -6.5995954e-04  -1.0900550e-04   2.2405580e-03  -6.5587738e-03
   6.1666588e-03   5.4794949e-03   7.1164674e-03  -2.1193907e-03   9.3847611e-03
   6.3085501e-03   2.4133357e-03  -5.5973856e-04   9.8753578e-03   9.4315545e-03
  -6.3198455e-03   7.4933741e-03   6.2637539e-03  -3.8877016e-03   1.6715202e-03
  -7.5852943e-03   9.2788598e-03  -2.8063478e-02   1.0833114e-03  -7.2609003e-05
   2.9392638e-03   3.7216526e-03  -2.3956004e-03   4.4437140e-03  -1.0451762e-02
  -1.0847294e-02   3.9860079e-03  -1.2110642e-02  -3.6029750e-03   4.8291910e-03
  -3.4841345e-04  -8.2674553e-03   2.2430053e-02   1.2010447e-03  -3.9533367e-03
   5.6925280e-03  -1.2231339e-03   9.3321034e-03   3.5549775e-03   3.9333726e-03
  -2.9034619e-03  -1.0200367e-02   1.7362717e-02  -4.0893565e-03   1.3489050e-03
  -4.7392339e-03   3.0417069e-04   2.7348774e-03   3.8146411e-03  -2.7799046e-03
  -3.1368406e-03   8.5056442e-03  -1.2102545e-02   2.6842726e-03  -4.4748656e-03
   1.9425202e-03  -7.4251791e-03  -1.2825982e-02   9.5006509e-04   5.4169027e-03
  -2.7287818e-03   1.8516696e-03   6.0534029e-03   4.1266402e-03  -2.0211811e-03
  -8.9382679e-04   9.6738655e-03  -4.8673900e-03  -1.1980757e-03   2.0796986e-03
  -7.7531126e-03   7.0370433e-04  -1.8669336e-02   4.8226495e-03   6.9909703e-03
   2.2561580e-03   6.1915934e-03  -8.4196690e-03  -3.1803164e-03   5.4675958e-04
   9.4062413e-03  -4.2244899e-03   3.5878797e-03  -8.7716760e-03   4.7752661e-05
   2.5455525e-03  -1.0926460e-02  -4.2543678e-03  -3.4298649e-03   4.1885328e-03
   4.2293117e-03   5.1143145e-03   3.7386112e-02  -5.3986479e-03  -2.5448166e-03
  -1.0040514e-02   6.2495446e-03   4.5280582e-03   7.6001253e-04   1.1252789e-02
  -7.0873738e-03   5.0948054e-03   7.9016736e-03   4.6699786e-03  -5.8657828e-03
   2.4016739e-03   2.1067072e-03   2.3915032e-03  -4.3260084e-03  -3.9516158e-03
   3.7013966e-03   1.9708773e-02  -7.0146742e-03   4.9233463e-03   3.1495944e-03
  -6.3838781e-03   1.1385565e-02   8.2050885e-03  -1.9468490e-03  -1.4388018e-03
  -8.5884633e-03  -1.3569101e-02  -4.6090456e-03   1.0722300e-02  -2.9430269e-04
  -1.1980492e-02   1.6652835e-03  -1.3719947e-02  -2.6039319e-03  -2.8156776e-03
  -3.3744875e-03  -8.9368743e-03   1.2054370e-02   1.2737388e-02   4.1560941e-03
   2.5920114e-03   1.3664359e-03  -4.0404482e-03  -1.7297838e-03  -4.6101636e-03
   1.1133007e-03  -1.1155191e-03   1.0246364e-02  -1.0532083e-02  -9.4266539e-04
  -7.6975292e-03   1.7458658e-02  -6.5050014e-03  -2.6184454e-03   1.7473944e-03
   1.2226765e-03   1.9364856e-02   1.2305596e-02  -5.1649497e-03   4.7955257e-03
   3.9374802e-03  -6.7602669e-04   1.2630441e-02  -1.4753284e-02   8.7888018e-03
  -1.6487180e-02   4.8612666e-03   7.3591581e-03   8.0895924e-03   2.8000157e-03
   8.6778036e-03   3.6698464e-04  -4.9121908e-03  -4.2851262e-03  -3.4947484e-03
  -4.6670716e-03  -4.7751263e-03  -1.1898349e-02  -7.1580703e-04  -1.2414569e-02
  -1.4483774e-02   1.7462855e-02  -4.9025621e-03   7.6313109e-03   5.8141904e-03
  -9.8688441e-04  -1.1092962e-03  -3.1747928e-03   1.4075876e-03   8.2608383e-04
   1.9387466e-03   4.4357460e-03   8.7217330e-03  -3.7838110e-03  -4.1813855e-03
   4.7723611e-03   1.2581455e-03   3.0657598e-03  -6.1434432e-04  -9.5128871e-04
   7.6037232e-04  -9.5499285e-03   3.5959196e-03   4.5142359e-03   2.8442274e-03
  -2.5410411e-03   9.3989425e-03  -2.5069187e-02   4.5312103e-03  -1.0246113e-03
  -2.0284977e-03  -9.8028042e-03  -7.5972759e-03  -1.0957792e-03   6.2820553e-03
  -1.3376345e-03   5.6909060e-03   1.4425755e-02   5.1232202e-03   6.1920053e-04
   6.2263574e-03  -4.3136213e-03   1.7646789e-03  -1.7759525e-03  -2.0525402e-03
  -1.6842207e-03   1.9458417e-02   1.2266588e-02   9.6890840e-03   3.3210181e-03
  -6.4434355e-03   5.4880716e-03   2.9172536e-03  -1.5404585e-03  -3.2383864e-03
  -3.4998234e-03   6.6455081e-03  -7.9248340e-03   5.8296630e-03  -3.3866932e-03
   3.6211064e-04  -6.2931161e-03  -1.9598203e-04  -1.3262309e-03   4.1240592e-03
   1.0796624e-02   3.4337855e-03   1.4242701e-02   5.8603592e-03   2.4592835e-03
  -4.4568899e-03  -1.1750245e-02  -7.3429143e-03  -1.0779015e-02  -1.0995892e-03
   2.1126716e-04  -1.1642001e-02  -1.6384369e-02  -4.0828559e-03   5.8123690e-04
  -3.4410376e-04   5.3776712e-03   2.2509561e-03  -4.3414750e-03   6.7666797e-03
  -4.5302854e-03  -1.3550318e-03   3.7582157e-03  -1.8595690e-04  -8.3317269e-04
  -6.0416963e-03  -1.4495947e-02  -1.1323300e-03  -5.1059683e-03   1.4414927e-03
   6.1436621e-04  -4.9251920e-03   3.7696733e-03   1.8268458e-03  -1.0153512e-02
  -3.2893520e-03  -5.7834449e-03  -5.8076105e-03   3.3272362e-04   4.9796597e-03
  -6.2670718e-04  -1.2039409e-02   8.8751926e-04   6.1573309e-03   4.5366440e-03
  -2.1924622e-03   1.3911078e-02   1.1548515e-03   6.3389191e-03   1.4683733e-03
  -8.8176134e-03   6.0440224e-03   4.6594275e-03  -6.5401858e-03  -1.7654697e-03
   6.1005498e-03  -1.1165635e-02  -6.4488926e-03  -7.6777798e-03   4.2421399e-03
   5.2503477e-03   1.2912473e-02   1.4558634e-02  -1.2532702e-03   5.4478926e-04
  -3.5575199e-03  -9.1604453e-04   1.2908946e-02  -3.4111494e-03   8.3624188e-03
  -1.2594849e-03  -3.0640604e-04  -1.7095629e-02   2.2046884e-03   3.4400032e-03
  -7.3132108e-03   2.0230162e-03  -9.4851494e-04   9.7295947e-03  -5.7558028e-03
  -1.2320988e-03  -1.2344877e-02   1.5739689e-02  -7.7841642e-03  -2.0570464e-03
   3.2716725e-05  -1.4812032e-02  -2.4421804e-03   1.6050336e-02  -9.2912860e-03
   4.1943039e-03   4.6035456e-03  -5.6238677e-04  -5.8323514e-03  -2.5360690e-03
  -1.1020956e-02   1.2056601e-02  -6.1756624e-03  -3.0935555e-03   5.7438672e-03
   6.7485105e-03  -1.2116052e-03  -1.5732610e-02   3.9038446e-03   4.2445363e-03
  -4.5789585e-04   3.2205248e-03  -1.2453782e-02  -1.3259433e-02   6.5769317e-04
   2.5331997e-03  -1.7992598e-03  -1.0159793e-02  -8.6857226e-04   8.2361635e-04
  -8.9127749e-03  -9.5603505e-04   1.4074686e-02   4.3554628e-03   4.1440701e-03
  -5.4685305e-03  -9.8727731e-03  -7.8324974e-05  -7.6350111e-03   3.7289741e-03
   5.6186434e-03   1.8749745e-03   9.2504868e-03   6.6301010e-03   1.1430835e-03
   1.7409765e-03   1.3816352e-02  -1.6527657e-02  -1.3117988e-02  -2.2887191e-03
  -4.4044909e-03  -4.6937445e-04   2.3746443e-03   6.8588845e-03   3.9328012e-03
  -7.8774290e-04   2.5258268e-02  -2.5044970e-02   4.5402784e-03  -1.5834383e-02
   4.9559022e-03  -5.0464757e-03  -1.8741244e-02   1.1443830e-02  -7.5950285e-03
   1.6393282e-02   6.6511281e-03  -3.4787032e-03   1.3760914e-03  -1.9788763e-03
   8.2610476e-03  -3.5448748e-03   3.4061705e-02   7.6734652e-04   3.9581789e-03
  -1.2691828e-04   3.6754193e-03   9.4231243e-03   5.8737675e-03  -9.5611811e-03
  -1.9350446e-03   7.9245106e-03  -5.7615073e-03  -4.4134946e-04  -2.0538382e-03
   1.0286021e-02   5.3518513e-03   1.7963767e-02   2.1657672e-03  -3.3622496e-03
  -1.6902741e-02  -3.3265492e-02   5.3666433e-03  -2.9428644e-03  -6.4319041e-03
  -2.8890923e-03  -2.1249952e-03   1.9780685e-02   1.0591565e-02  -1.1742131e-03
   2.3247516e-03   1.6708554e-03  -7.2517375e-03  -3.1275178e-03  -2.9251518e-03
  -2.0075727e-03   1.5011706e-02   5.8435219e-03   1.3767318e-02   2.9271149e-03
  -6.1672321e-03  -1.9615569e-02  -2.8555751e-02  -2.7992487e-03  -2.0149568e-03
   6.1863531e-04   1.3729402e-03   1.1833098e-02  -2.2829897e-03   1.6164935e-02
  -8.6942785e-03  -4.6977142e-03   2.1413875e-02  -2.2810061e-03  -8.1190897e-03
   2.8120444e-03  -1.1950054e-02   9.6393117e-04   1.8581989e-03   5.9917953e-03
   1.0468049e-03   3.9259963e-03  -6.3309534e-03   1.1381142e-02   1.1526868e-02
   6.7204854e-03  -9.1696783e-03   7.3487269e-03   7.4419481e-05  -4.7478446e-03
  -1.5188250e-02  -1.9629154e-02   1.8108116e-03  -1.5854128e-02  -8.9456971e-03
  -1.7214372e-03  -6.7220193e-03  -2.3100466e-02  -4.2223234e-03   7.5271892e-03
  -1.5156267e-02   2.0392947e-03  -3.1962604e-02   1.3189898e-02   1.7205012e-02
  -9.3234476e-03   2.1184210e-03  -9.2132753e-03   1.3595025e-02  -1.0329271e-02
   1.3466872e-02   5.1678635e-04   1.7811839e-02  -4.3582932e-03  -3.0450340e-04
   5.9299789e-03  -1.4505283e-02  -1.9409346e-02  -1.4095482e-02   1.0460941e-02
   8.7768275e-03   2.1421266e-03  -7.1178894e-03   1.0521542e-02  -2.6862192e-02
  -5.7244020e-03   5.0485564e-03  -6.5884767e-02   2.1797050e-03   6.8163016e-04
  -2.3194965e-02  -4.3002337e-03  -1.0629795e-02   9.4272992e-03   6.7072138e-03
   2.2183473e-03  -1.4291471e-02   1.2014244e-03  -4.7057897e-03   1.3698068e-02
  -3.8130489e-03  -1.2557663e-02   2.6372185e-02  -2.2369096e-03  -1.9515770e-02
  -4.8476342e-03  -1.2932636e-02  -7.2937162e-03  -3.2099740e-03   6.6682104e-03
   1.1676691e-02   8.9203338e-03  -1.8767280e-02   1.6614334e-03  -1.7201029e-02
  -1.6703848e-02   1.0454424e-02   4.6908557e-03   1.2871789e-02  -1.0984836e-02
  -9.3519047e-03  -1.7065197e-03   1.0266191e-03   9.9395334e-04   1.0920521e-04
   4.6984934e-03   4.8532763e-02   1.5739229e-02   1.6071726e-03   5.4306258e-05
  -1.0842908e-02   2.5709244e-03   3.1629374e-02  -1.8865910e-02  -5.0559855e-03
   7.8944254e-03  -1.6974687e-02   4.7057244e-03  -3.3715747e-03   5.2469170e-03
  -1.1935402e-02   1.2847345e-04  -2.0009558e-02  -6.1266910e-03   3.0946746e-04
   1.1546663e-02  -1.1276511e-02  -6.0679314e-04   6.3575895e-03   1.9576098e-02
  -3.4216281e-03   2.0424335e-02   8.6289512e-03  -5.6467847e-03  -1.1537460e-02
   1.9069810e-03   1.6614436e-02  -2.6621762e-03  -1.0613418e-03   6.6646471e-03
  -1.1993910e-02  -4.1988721e-03   2.1202211e-02  -5.5362695e-03  -6.6786042e-03
   3.2621655e-03   2.8544770e-03  -3.7046223e-04   1.3462472e-02   5.9118864e-03
   4.1539166e-03   4.9056841e-03   1.6665623e-02   6.2399550e-03  -8.6654642e-03
   2.2196990e-03  -1.4753705e-02  -2.6576284e-03   4.7679829e-03  -1.4094951e-02
